,POS Txn,Dept,ID,Sales U
4358,16120100160131009660,0072,213,1
4359,16120100160131009661,0072,213,1
4360,16120100160131009662,0072,213,1
4361,16120100160131009663,0072,213,1
4362,16120100160131009664,0002,264,1
4363,16120100160131009665,0072,213,1
4364,16120100160131009666,0072,213,1
4365,16120100160131009667,0072,213,2
4366,16120100160131009668,0072,213,1
4367,16120100160131009669,0072,213,1
4368,16120100160131009670,0072,213,1
4369,16120100160131009671,0072,213,1
4370,16120100160131009672,0072,213,1
4371,16120100160131009673,0072,213,1
4372,16120100160131009674,0072,213,1
4373,16120100160131009675,0072,213,1
4374,16120100160132004470,0962,170,1
4375,16120100160132004472,0076,268,3
4376,16120100160132004473,0076,268,2
4377,16120100160132004475,0056,265,2
4378,16120100160132004475,0510,64,1
4379,16120100160132004476,0962,170,2
4380,16120100160132004476,0973,175,1
4381,16120100160132004477,0018,204,1
4382,16120100160132004478,0009,214,1
4383,16120100160132004479,0961,169,1
4384,16120100160132004479,0962,170,1
4385,16120100160132004480,0962,170,2
4386,16120100160132004481,0076,268,1
4387,16120100160132004482,0532,72,1
4388,16120100160132004483,0593,270,1
4389,16120100160132004483,0884,160,1
4390,16120100160132004484,0961,169,1
4391,16120100160132004486,0009,214,1
4392,16120100160132004487,0009,214,1
4393,16120100160132004488,0056,265,4
4394,16120100160132004489,0009,214,1
4395,16120100160132004489,0532,72,1
4396,16120100160132004489,0983,177,1
4397,16120100160132004490,0009,214,1
4398,16120100160132004490,0861,156,1
4399,16120100160132004491,0962,170,1
4400,16120100160132004492,0009,214,1
4401,16120100160132004492,0532,72,1
4402,16120100160162000764,0469,60,1
4403,16120100160162000764,0838,144,1
4404,16120100160162000765,0395,49,1
4405,16120100160162000766,0530,70,3
4406,16120100160162000767,0797,294,3
4407,16120100160162000768,0837,296,2
4408,16120100160162000769,0826,138,1
4409,16120100160162000769,0962,170,1
4410,16120100160162000769,0973,175,3
4411,16120100160162000770,0853,151,1
4412,16120100160162000771,0530,70,1
4413,16120100160162000772,0815,132,1
4414,16120100160162000773,0551,75,1
4415,16120100160162000774,0811,131,2
4416,16120100160162000776,0795,128,1
4417,16120100160162000777,0854,152,0
4418,16120100160162000778,0551,75,1
4419,16120100160162000779,0857,155,1
4420,16120100160162000780,0449,58,4
4421,16120100160162000781,0415,51,2
4422,16120100160162000782,0850,148,1
4423,16120100160162000782,0851,149,1
4424,16120100160162000783,0811,131,1
4425,16120100160162000783,0815,132,1
4426,16120100160162000784,0597,93,1
4427,16120100160162000784,0604,100,1
4428,16120100160162000784,0826,138,2
4429,16120100160162000784,0836,143,1
4430,16120100160162000784,0931,165,1
4431,16120100160162000785,0795,128,1
4432,16120100160162000786,0530,70,1
4433,16120100160162000786,0854,152,2
4434,16120100160162000787,0854,152,2
4435,16120100160162000788,0836,143,1
4436,16120100160162000788,0860,310,1
4437,16120100160162000789,0823,308,-1
4438,16120100160162000790,0839,297,1
4439,16120100160162000791,0167,8,2
4440,16120100160162000791,0354,37,2
4441,16120100160162000791,0380,46,1
4442,16120100160162000791,0837,296,1
4443,16120100160162000791,0859,288,1
4444,16120100160162000792,0837,296,2
4445,16120100160162000794,0604,100,3
4446,16120100160162000795,0811,131,1
4447,16120100160162000796,0815,132,1
4448,16120100160162000797,0823,308,1
4449,16120100160162000798,0486,63,1
4450,16120100160162000799,0795,128,2
4451,16120100160162000799,0797,294,2
4452,16120100160162000800,0860,310,1
4453,16120100160162000801,0530,70,1
4454,16120100160162000802,0530,70,1
4455,16120100160162000802,0839,297,1
4456,16120100160162000803,0822,278,1
4457,16120100160162000803,0854,152,1
4458,16120100160162000804,0530,70,2
4459,16120100160162000804,0930,164,1
4460,16120100160162000805,0851,149,-1
4461,16120100160162000806,0815,132,1
4462,16120100160162000808,0439,56,1
4463,16120100160162000809,0530,70,1
4464,16120100160162000810,0850,148,2
4465,16120100160162000811,0833,141,1
4466,16120100160162000811,0836,143,4
4467,16120100160162000811,0982,176,1
4468,16120100160162000812,0811,131,1
4469,16120100160162000813,0530,70,1
4470,16120100160162000813,0597,93,1
4471,16120100160162000813,0836,143,2
4472,16120100160162000814,0850,148,1
4473,16120100160162000814,0852,150,1
4474,16120100160162000815,0854,152,1
4475,16120100160162000816,0391,48,1
4476,16120100160162000816,0421,53,1
4477,16120100160162000816,0426,54,1
4478,16120100160162000816,0460,59,3
4479,16120100160162000816,0469,60,3
4480,16120100160162000816,0486,63,1
4481,16120100160162000816,0815,132,1
4482,16120100160162000816,0860,310,1
4483,16120100160162000817,0210,22,7
4484,16120100160162000817,0230,23,10
4485,16120100160162000817,0391,48,1
4486,16120100160162000817,0857,155,1
4487,16120100160162000818,0816,133,1
4488,16120100160162000818,0819,135,2
4489,16120100160162000819,0850,148,3
4490,16120100160162000820,0837,296,1
4491,16120100160162000821,0597,93,2
4492,16120100160162000821,0598,94,2
4493,16120100160162000821,0837,296,1
4494,16120100160162000821,0973,175,2
4495,16120100160162000822,0811,131,1
4496,16120100160162000823,0811,131,1
4497,16120100160162000824,0815,132,1
4498,16120100160162000825,0811,131,2
4499,16120100160162000825,0823,308,1
4500,16120100160162000826,0815,132,4
4501,16120100160162000827,0554,76,1
4502,16120100160162000828,0358,40,1
4503,16120100160162000828,0554,76,1
4504,16120100160162000828,0817,134,1
4505,16120100160162000829,0603,99,1
4506,16120100160162000829,0815,132,1
4507,16120100160162000830,0554,76,1
4508,16120100160162000831,0860,310,-1
4509,16120100160162000832,0857,155,-1
4510,16120100160162000833,0131,3,3
4511,16120100160162000833,0343,34,2
4512,16120100160162000833,0391,48,1
4513,16120100160162000833,0640,108,1
4514,16120100160162000834,0826,138,1
4515,16120100160162000835,0411,50,1
4516,16120100160162000835,0598,94,4
4517,16120100160162000836,0860,310,1
4518,16120100160162000837,0837,296,1
4519,16120100160162000837,0931,165,2
4520,16120100160162000839,0851,149,1
4521,16120100160162000840,0551,75,1
4522,16120100160162000840,0811,131,1
4523,16120100160162000840,0815,132,9
4524,16120100160162000840,0851,149,3
4525,16120100160162000840,0854,152,2
4526,16120100160162000841,0240,24,2
4527,16120100160162000841,0837,296,6
4528,16120100160162000841,0845,146,1
4529,16120100160162000841,0857,155,1
4530,16120100160162000841,0931,165,1
4531,16120100160162000841,0941,167,1
4532,16120100160162000841,0991,179,1
4533,16120100160162000842,0815,132,1
4534,16120100160162000843,0857,155,1
4535,16120100160162000845,0395,49,1
4536,16120100160162000845,0815,132,1
4537,16120100160162000846,0532,72,1
4538,16120100160221001467,0066,242,1
